Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
SP1,02-02-2019,Sociedad,Ath Bilbao,2,1,H
SP1,03-02-2019,Betis,Ath Madrid,1,0,H
SP1,03-02-2019,Eibar,Girona,3,0,H
SP1,03-02-2019,Real Madrid,Alaves,3,0,H
SP1,03-02-2019,Villarreal,Espanol,2,2,D
SP1,04-02-2019,Vallecano,Leganes,1,2,A
SP1,08-02-2019,Valladolid,Villarreal,0,0,D
SP1,09-02-2019,Ath Madrid,Real Madrid,1,3,A
SP1,09-02-2019,Espanol,Vallecano,2,1,H
SP1,09-02-2019,Getafe,Celta,3,1,H
SP1,09-02-2019,Girona,Huesca,0,2,A
SP1,10-02-2019,Ath Bilbao,Barcelona,0,0,D
SP1,10-02-2019,Leganes,Betis,3,0,H
SP1,10-02-2019,Sevilla,Eibar,2,2,D
SP1,10-02-2019,Valencia,Sociedad,0,0,D
SP1,11-02-2019,Alaves,Levante,2,0,H
SP1,15-02-2019,Eibar,Getafe,2,2,D
SP1,16-02-2019,Barcelona,Valladolid,1,0,H
SP1,16-02-2019,Celta,Levante,1,4,A
SP1,16-02-2019,Sociedad,Leganes,3,0,H
SP1,16-02-2019,Vallecano,Ath Madrid,0,1,A
SP1,17-02-2019,Betis,Alaves,1,1,D
SP1,17-02-2019,Real Madrid,Girona,1,2,A
SP1,17-02-2019,Valencia,Espanol,0,0,D
SP1,17-02-2019,Villarreal,Sevilla,3,0,H
SP1,18-02-2019,Huesca,Ath Bilbao,0,1,A
SP1,22-02-2019,Espanol,Huesca,1,1,D
SP1,23-02-2019,Alaves,Celta,0,0,D
SP1,23-02-2019,Ath Bilbao,Eibar,1,0,H
SP1,23-02-2019,Getafe,Vallecano,2,1,H
SP1,23-02-2019,Sevilla,Barcelona,2,4,A
SP1,24-02-2019,Ath Madrid,Villarreal,2,0,H
SP1,24-02-2019,Leganes,Valencia,1,1,D
SP1,24-02-2019,Levante,Real Madrid,1,2,A
SP1,24-02-2019,Valladolid,Betis,0,2,A
SP1,25-02-2019,Girona,Sociedad,0,0,D
SP1,01-03-2019,Vallecano,Girona,0,2,A
SP1,02-03-2019,Espanol,Valladolid,3,1,H
SP1,02-03-2019,Huesca,Sevilla,2,1,H
SP1,02-03-2019,Real Madrid,Barcelona,0,1,A
SP1,02-03-2019,Villarreal,Alaves,1,2,A
SP1,03-03-2019,Betis,Getafe,1,2,A
SP1,03-03-2019,Eibar,Celta,1,0,H
SP1,03-03-2019,Sociedad,Ath Madrid,0,2,A
SP1,03-03-2019,Valencia,Ath Bilbao,2,0,H
SP1,04-03-2019,Leganes,Levante,1,0,H
SP1,08-03-2019,Ath Bilbao,Espanol,1,1,D
SP1,09-03-2019,Alaves,Eibar,1,1,D
SP1,09-03-2019,Ath Madrid,Leganes,1,0,H
SP1,09-03-2019,Barcelona,Vallecano,3,1,H
SP1,09-03-2019,Getafe,Huesca,2,1,H
SP1,10-03-2019,Celta,Betis,0,1,A
SP1,10-03-2019,Girona,Valencia,2,3,A
SP1,10-03-2019,Levante,Villarreal,0,2,A
SP1,10-03-2019,Sevilla,Sociedad,5,2,H
SP1,10-03-2019,Valladolid,Real Madrid,1,4,A
SP1,15-03-2019,Sociedad,Levante,1,1,D
SP1,16-03-2019,Ath Bilbao,Ath Madrid,2,0,H
SP1,16-03-2019,Huesca,Alaves,1,3,A
SP1,16-03-2019,Leganes,Girona,0,2,A
SP1,16-03-2019,Real Madrid,Celta,2,0,H
SP1,17-03-2019,Betis,Barcelona,1,4,A
SP1,17-03-2019,Eibar,Valladolid,1,2,A
SP1,17-03-2019,Espanol,Sevilla,0,1,A
SP1,17-03-2019,Valencia,Getafe,0,0,D
SP1,17-03-2019,Villarreal,Vallecano,3,1,H
SP1,29-03-2019,Girona,Ath Bilbao,1,2,A
SP1,30-03-2019,Alaves,Ath Madrid,0,4,A
SP1,30-03-2019,Barcelona,Espanol,2,0,H
SP1,30-03-2019,Celta,Villarreal,3,2,H
SP1,30-03-2019,Getafe,Leganes,0,2,A
SP1,31-03-2019,Levante,Eibar,2,2,D
SP1,31-03-2019,Real Madrid,Huesca,3,2,H
SP1,31-03-2019,Sevilla,Valencia,0,1,A
SP1,31-03-2019,Valladolid,Sociedad,1,1,D
SP1,31-03-2019,Vallecano,Betis,1,1,D
SP1,02-04-2019,Ath Madrid,Girona,2,0,H
SP1,02-04-2019,Espanol,Getafe,1,1,D
SP1,02-04-2019,Villarreal,Barcelona,4,4,D
SP1,03-04-2019,Ath Bilbao,Levante,3,2,H
SP1,03-04-2019,Eibar,Vallecano,2,1,H
SP1,03-04-2019,Huesca,Celta,3,3,D
SP1,03-04-2019,Valencia,Real Madrid,2,1,H
SP1,04-04-2019,Leganes,Valladolid,1,0,H
SP1,04-04-2019,Sevilla,Alaves,2,0,H
SP1,04-04-2019,Sociedad,Betis,2,1,H
SP1,06-04-2019,Barcelona,Ath Madrid,2,0,H
SP1,06-04-2019,Girona,Espanol,1,2,A
SP1,06-04-2019,Real Madrid,Eibar,2,1,H
SP1,06-04-2019,Vallecano,Valencia,2,0,H
SP1,07-04-2019,Alaves,Leganes,1,1,D
SP1,07-04-2019,Betis,Villarreal,2,1,H
SP1,07-04-2019,Celta,Sociedad,3,1,H
SP1,07-04-2019,Getafe,Ath Bilbao,1,0,H
SP1,07-04-2019,Levante,Huesca,2,2,D
SP1,07-04-2019,Valladolid,Sevilla,0,2,A
SP1,13-04-2019,Ath Madrid,Celta,2,0,H
SP1,13-04-2019,Espanol,Alaves,2,1,H
SP1,13-04-2019,Huesca,Barcelona,0,0,D
SP1,13-04-2019,Sevilla,Betis,3,2,H
SP1,14-04-2019,Ath Bilbao,Vallecano,3,2,H
SP1,14-04-2019,Girona,Villarreal,0,1,A
SP1,14-04-2019,Sociedad,Eibar,1,1,D
SP1,14-04-2019,Valencia,Levante,3,1,H
SP1,14-04-2019,Valladolid,Getafe,2,2,D
SP1,15-04-2019,Leganes,Real Madrid,1,1,D
SP1,19-04-2019,Alaves,Valladolid,2,2,D
SP1,20-04-2019,Barcelona,Sociedad,2,1,H
SP1,20-04-2019,Celta,Girona,2,1,H
SP1,20-04-2019,Eibar,Ath Madrid,0,1,A
SP1,20-04-2019,Vallecano,Huesca,0,0,D
SP1,21-04-2019,Betis,Valencia,1,2,A
SP1,21-04-2019,Getafe,Sevilla,3,0,H
SP1,21-04-2019,Levante,Espanol,2,2,D
SP1,21-04-2019,Real Madrid,Ath Bilbao,3,0,H
SP1,21-04-2019,Villarreal,Leganes,2,1,H
SP1,23-04-2019,Alaves,Barcelona,0,2,A
SP1,23-04-2019,Huesca,Eibar,2,0,H
SP1,23-04-2019,Valladolid,Girona,1,0,H
SP1,24-04-2019,Ath Madrid,Valencia,3,2,H
SP1,24-04-2019,Espanol,Celta,1,1,D
SP1,24-04-2019,Leganes,Ath Bilbao,0,1,A
SP1,24-04-2019,Levante,Betis,4,0,H
SP1,25-04-2019,Getafe,Real Madrid,0,0,D
SP1,25-04-2019,Sevilla,Vallecano,5,0,H
SP1,25-04-2019,Sociedad,Villarreal,0,1,A
SP1,27-04-2019,Ath Bilbao,Alaves,1,1,D
SP1,27-04-2019,Ath Madrid,Valladolid,1,0,H
SP1,27-04-2019,Barcelona,Levante,1,0,H
SP1,27-04-2019,Leganes,Celta,0,0,D
SP1,28-04-2019,Girona,Sevilla,1,0,H
SP1,28-04-2019,Sociedad,Getafe,2,1,H
SP1,28-04-2019,Valencia,Eibar,0,1,A
SP1,28-04-2019,Vallecano,Real Madrid,1,0,H
SP1,28-04-2019,Villarreal,Huesca,1,1,D
SP1,29-04-2019,Betis,Espanol,1,1,D
SP1,03-05-2019,Sevilla,Leganes,0,3,A
SP1,04-05-2019,Alaves,Sociedad,0,1,A
SP1,04-05-2019,Celta,Barcelona,2,0,H
SP1,04-05-2019,Espanol,Ath Madrid,3,0,H
SP1,04-05-2019,Levante,Vallecano,4,1,H
SP1,05-05-2019,Eibar,Betis,1,0,H
SP1,05-05-2019,Getafe,Girona,2,0,H
SP1,05-05-2019,Huesca,Valencia,2,6,A
SP1,05-05-2019,Real Madrid,Villarreal,3,2,H
SP1,05-05-2019,Valladolid,Ath Bilbao,1,0,H
SP1,12-05-2019,Ath Bilbao,Celta,3,1,H
SP1,12-05-2019,Ath Madrid,Sevilla,1,1,D
SP1,12-05-2019,Barcelona,Getafe,2,0,H
SP1,12-05-2019,Betis,Huesca,2,1,H
SP1,12-05-2019,Girona,Levante,1,2,A
SP1,12-05-2019,Leganes,Espanol,0,2,A
SP1,12-05-2019,Sociedad,Real Madrid,3,1,H
SP1,12-05-2019,Valencia,Alaves,3,1,H
SP1,12-05-2019,Vallecano,Valladolid,1,2,A
SP1,12-05-2019,Villarreal,Eibar,1,0,H
SP1,18-05-2019,Alaves,Girona,2,1,H
SP1,18-05-2019,Celta,Vallecano,2,2,D
SP1,18-05-2019,Espanol,Sociedad,2,0,H
SP1,18-05-2019,Getafe,Villarreal,2,2,D
SP1,18-05-2019,Huesca,Leganes,2,1,H
SP1,18-05-2019,Levante,Ath Madrid,2,2,D
SP1,18-05-2019,Sevilla,Ath Bilbao,2,0,H
SP1,18-05-2019,Valladolid,Valencia,0,2,A
SP1,19-05-2019,Eibar,Barcelona,2,2,D
SP1,19-05-2019,Real Madrid,Betis,0,2,A
SP1,16-08-2019,Ath Bilbao,Barcelona,1,0,H
SP1,17-08-2019,Celta,Real Madrid,1,3,A
SP1,17-08-2019,Valencia,Sociedad,1,1,D
SP1,17-08-2019,Mallorca,Eibar,2,1,H
SP1,17-08-2019,Leganes,Osasuna,0,1,A
SP1,17-08-2019,Villarreal,Granada,4,4,D
SP1,18-08-2019,Alaves,Levante,1,0,H
SP1,18-08-2019,Espanol,Sevilla,0,2,A
SP1,18-08-2019,Betis,Valladolid,1,2,A
SP1,18-08-2019,Ath Madrid,Getafe,1,0,H
SP1,23-08-2019,Granada,Sevilla,0,1,A
SP1,23-08-2019,Levante,Villarreal,2,1,H
SP1,24-08-2019,Osasuna,Eibar,0,0,D
SP1,24-08-2019,Real Madrid,Valladolid,1,1,D
SP1,24-08-2019,Celta,Valencia,1,0,H
SP1,24-08-2019,Getafe,Ath Bilbao,1,1,D
SP1,25-08-2019,Alaves,Espanol,0,0,D
SP1,25-08-2019,Mallorca,Sociedad,0,1,A
SP1,25-08-2019,Leganes,Ath Madrid,0,1,A
SP1,25-08-2019,Barcelona,Betis,5,2,H
SP1,30-08-2019,Sevilla,Celta,1,1,D
SP1,30-08-2019,Ath Bilbao,Sociedad,2,0,H
SP1,31-08-2019,Osasuna,Barcelona,2,2,D
SP1,31-08-2019,Getafe,Alaves,1,1,D
SP1,31-08-2019,Levante,Valladolid,2,0,H
SP1,31-08-2019,Betis,Leganes,2,1,H
SP1,01-09-2019,Valencia,Mallorca,2,0,H
SP1,01-09-2019,Ath Madrid,Eibar,3,2,H
SP1,01-09-2019,Espanol,Granada,0,3,A
SP1,01-09-2019,Villarreal,Real Madrid,2,2,D
SP1,13-09-2019,Mallorca,Ath Bilbao,0,0,D
SP1,14-09-2019,Real Madrid,Levante,3,2,H
SP1,14-09-2019,Leganes,Villarreal,0,3,A
SP1,14-09-2019,Sociedad,Ath Madrid,2,0,H
SP1,14-09-2019,Barcelona,Valencia,5,2,H
SP1,15-09-2019,Eibar,Espanol,1,2,A
SP1,15-09-2019,Alaves,Sevilla,0,1,A
SP1,15-09-2019,Celta,Granada,0,2,A
SP1,15-09-2019,Valladolid,Osasuna,1,1,D
SP1,15-09-2019,Betis,Getafe,1,1,D
SP1,20-09-2019,Osasuna,Betis,0,0,D
SP1,21-09-2019,Villarreal,Valladolid,2,0,H
SP1,21-09-2019,Levante,Eibar,0,0,D
SP1,21-09-2019,Ath Madrid,Celta,0,0,D
SP1,21-09-2019,Granada,Barcelona,2,0,H
SP1,22-09-2019,Getafe,Mallorca,4,2,H
SP1,22-09-2019,Espanol,Sociedad,1,3,A
SP1,22-09-2019,Valencia,Leganes,1,1,D
SP1,22-09-2019,Ath Bilbao,Alaves,2,0,H
SP1,22-09-2019,Sevilla,Real Madrid,0,1,A
SP1,24-09-2019,Valladolid,Granada,1,1,D
SP1,24-09-2019,Betis,Levante,3,1,H
SP1,24-09-2019,Barcelona,Villarreal,2,1,H
SP1,25-09-2019,Leganes,Ath Bilbao,1,1,D
SP1,25-09-2019,Mallorca,Ath Madrid,0,2,A
SP1,25-09-2019,Valencia,Getafe,3,3,D
SP1,25-09-2019,Real Madrid,Osasuna,2,0,H
SP1,26-09-2019,Eibar,Sevilla,3,2,H
SP1,26-09-2019,Celta,Espanol,1,1,D
SP1,26-09-2019,Sociedad,Alaves,3,0,H
SP1,27-09-2019,Villarreal,Betis,5,1,H
SP1,28-09-2019,Ath Bilbao,Valencia,0,1,A
SP1,28-09-2019,Getafe,Barcelona,0,2,A
SP1,28-09-2019,Granada,Leganes,1,0,H
SP1,28-09-2019,Ath Madrid,Real Madrid,0,0,D
SP1,29-09-2019,Espanol,Valladolid,0,2,A
SP1,29-09-2019,Eibar,Celta,2,0,H
SP1,29-09-2019,Alaves,Mallorca,2,0,H
SP1,29-09-2019,Levante,Osasuna,1,1,D
SP1,29-09-2019,Sevilla,Sociedad,3,2,H
SP1,04-10-2019,Betis,Eibar,1,1,D
SP1,05-10-2019,Leganes,Levante,1,2,A
SP1,05-10-2019,Real Madrid,Granada,4,2,H
SP1,05-10-2019,Valencia,Alaves,2,1,H
SP1,05-10-2019,Osasuna,Villarreal,2,1,H
SP1,06-10-2019,Mallorca,Espanol,2,0,H
SP1,06-10-2019,Celta,Ath Bilbao,1,0,H
SP1,06-10-2019,Valladolid,Ath Madrid,0,0,D
SP1,06-10-2019,Sociedad,Getafe,1,2,A
SP1,06-10-2019,Barcelona,Sevilla,4,0,H
SP1,18-10-2019,Granada,Osasuna,1,0,H
SP1,19-10-2019,Eibar,Barcelona,0,3,A
SP1,19-10-2019,Ath Madrid,Valencia,1,1,D
SP1,19-10-2019,Getafe,Leganes,2,0,H
SP1,19-10-2019,Mallorca,Real Madrid,1,0,H
SP1,20-10-2019,Alaves,Celta,2,0,H
SP1,20-10-2019,Sociedad,Betis,3,1,H
SP1,20-10-2019,Espanol,Villarreal,0,1,A
SP1,20-10-2019,Ath Bilbao,Valladolid,1,1,D
SP1,20-10-2019,Sevilla,Levante,1,0,H
SP1,25-10-2019,Villarreal,Alaves,4,1,H
SP1,26-10-2019,Leganes,Mallorca,1,0,H
SP1,26-10-2019,Valladolid,Eibar,2,0,H
SP1,26-10-2019,Ath Madrid,Ath Bilbao,2,0,H
SP1,27-10-2019,Celta,Sociedad,0,1,A
SP1,27-10-2019,Granada,Betis,1,0,H
SP1,27-10-2019,Levante,Espanol,0,1,A
SP1,27-10-2019,Sevilla,Getafe,2,0,H
SP1,27-10-2019,Osasuna,Valencia,3,1,H
SP1,29-10-2019,Alaves,Ath Madrid,1,1,D
SP1,29-10-2019,Barcelona,Valladolid,5,1,H
SP1,30-10-2019,Sociedad,Levante,1,2,A
SP1,30-10-2019,Valencia,Sevilla,1,1,D
SP1,30-10-2019,Ath Bilbao,Espanol,3,0,H
SP1,30-10-2019,Betis,Celta,2,1,H
SP1,30-10-2019,Real Madrid,Leganes,5,0,H
SP1,31-10-2019,Eibar,Villarreal,2,1,H
SP1,31-10-2019,Mallorca,Osasuna,2,2,D
SP1,31-10-2019,Getafe,Granada,3,1,H
SP1,02-11-2019,Espanol,Valencia,1,2,A
SP1,02-11-2019,Levante,Barcelona,3,1,H
SP1,02-11-2019,Sevilla,Ath Madrid,1,1,D
SP1,02-11-2019,Real Madrid,Betis,0,0,D
SP1,03-11-2019,Valladolid,Mallorca,3,0,H
SP1,03-11-2019,Villarreal,Ath Bilbao,0,0,D
SP1,03-11-2019,Osasuna,Alaves,4,2,H
SP1,03-11-2019,Celta,Getafe,0,1,A
SP1,03-11-2019,Leganes,Eibar,1,2,A
SP1,03-11-2019,Granada,Sociedad,1,2,A
SP1,08-11-2019,Sociedad,Leganes,1,1,D
SP1,09-11-2019,Alaves,Valladolid,3,0,H
SP1,09-11-2019,Valencia,Granada,2,0,H
SP1,09-11-2019,Eibar,Real Madrid,0,4,A
SP1,09-11-2019,Barcelona,Celta,4,1,H
SP1,10-11-2019,Mallorca,Villarreal,3,1,H
SP1,10-11-2019,Ath Bilbao,Levante,2,1,H
SP1,10-11-2019,Ath Madrid,Espanol,3,1,H
SP1,10-11-2019,Getafe,Osasuna,0,0,D
SP1,10-11-2019,Betis,Sevilla,1,2,A
SP1,22-11-2019,Levante,Mallorca,2,1,H
SP1,23-11-2019,Leganes,Barcelona,1,2,A
SP1,23-11-2019,Betis,Valencia,2,1,H
SP1,23-11-2019,Granada,Ath Madrid,1,1,D
SP1,23-11-2019,Real Madrid,Sociedad,3,1,H
SP1,24-11-2019,Espanol,Getafe,1,1,D
SP1,24-11-2019,Osasuna,Ath Bilbao,1,2,A
SP1,24-11-2019,Eibar,Alaves,0,2,A
SP1,24-11-2019,Villarreal,Celta,1,3,A
SP1,24-11-2019,Valladolid,Sevilla,0,1,A
SP1,29-11-2019,Celta,Valladolid,0,0,D
SP1,30-11-2019,Alaves,Real Madrid,1,2,A
SP1,30-11-2019,Sociedad,Eibar,4,1,H
SP1,30-11-2019,Mallorca,Betis,1,2,A
SP1,30-11-2019,Valencia,Villarreal,2,1,H
SP1,01-12-2019,Sevilla,Leganes,1,0,H
SP1,01-12-2019,Ath Bilbao,Granada,2,0,H
SP1,01-12-2019,Espanol,Osasuna,2,4,A
SP1,01-12-2019,Getafe,Levante,4,0,H
SP1,01-12-2019,Ath Madrid,Barcelona,0,1,A
SP1,06-12-2019,Villarreal,Ath Madrid,0,0,D
SP1,07-12-2019,Real Madrid,Espanol,2,0,H
SP1,07-12-2019,Granada,Alaves,3,0,H
SP1,07-12-2019,Levante,Valencia,2,4,A
SP1,07-12-2019,Barcelona,Mallorca,5,2,H
SP1,08-12-2019,Eibar,Getafe,0,1,A
SP1,08-12-2019,Betis,Ath Bilbao,3,2,H
SP1,08-12-2019,Valladolid,Sociedad,0,0,D
SP1,08-12-2019,Leganes,Celta,3,2,H
SP1,08-12-2019,Osasuna,Sevilla,1,1,D
SP1,13-12-2019,Alaves,Leganes,1,1,D
SP1,14-12-2019,Granada,Levante,1,2,A
SP1,14-12-2019,Sociedad,Barcelona,2,2,D
SP1,14-12-2019,Ath Bilbao,Eibar,0,0,D
SP1,14-12-2019,Ath Madrid,Osasuna,2,0,H
SP1,15-12-2019,Getafe,Valladolid,2,0,H
SP1,15-12-2019,Celta,Mallorca,2,2,D
SP1,15-12-2019,Espanol,Betis,2,2,D
SP1,15-12-2019,Sevilla,Villarreal,1,2,A
SP1,15-12-2019,Valencia,Real Madrid,1,1,D
SP1,18-12-2019,Barcelona,Real Madrid,0,0,D
SP1,20-12-2019,Eibar,Granada,3,0,H
SP1,21-12-2019,Mallorca,Sevilla,0,2,A
SP1,21-12-2019,Barcelona,Alaves,4,1,H
SP1,21-12-2019,Villarreal,Getafe,1,0,H
SP1,21-12-2019,Valladolid,Valencia,1,1,D
SP1,22-12-2019,Leganes,Espanol,2,0,H
SP1,22-12-2019,Osasuna,Sociedad,3,4,A
SP1,22-12-2019,Betis,Ath Madrid,1,2,A
SP1,22-12-2019,Levante,Celta,3,1,H
SP1,22-12-2019,Real Madrid,Ath Bilbao,0,0,D
SP1,03-01-2020,Valladolid,Leganes,2,2,D
SP1,03-01-2020,Sevilla,Ath Bilbao,1,1,D
SP1,04-01-2020,Valencia,Eibar,1,0,H
SP1,04-01-2020,Getafe,Real Madrid,0,3,A
SP1,04-01-2020,Ath Madrid,Levante,2,1,H
SP1,04-01-2020,Espanol,Barcelona,2,2,D
SP1,05-01-2020,Granada,Mallorca,1,0,H
SP1,05-01-2020,Sociedad,Villarreal,1,2,A
SP1,05-01-2020,Alaves,Betis,1,1,D
SP1,05-01-2020,Celta,Osasuna,1,1,D
SP1,17-01-2020,Leganes,Getafe,0,3,A
SP1,18-01-2020,Levante,Alaves,0,1,A
SP1,18-01-2020,Real Madrid,Sevilla,2,1,H
SP1,18-01-2020,Osasuna,Valladolid,0,0,D
SP1,18-01-2020,Eibar,Ath Madrid,2,0,H
SP1,19-01-2020,Mallorca,Valencia,4,1,H
SP1,19-01-2020,Betis,Sociedad,3,0,H
SP1,19-01-2020,Villarreal,Espanol,1,2,A
SP1,19-01-2020,Ath Bilbao,Celta,1,1,D
SP1,19-01-2020,Barcelona,Granada,1,0,H
SP1,24-01-2020,Osasuna,Levante,2,0,H
SP1,25-01-2020,Espanol,Ath Bilbao,1,1,D
SP1,25-01-2020,Valencia,Barcelona,2,0,H
SP1,25-01-2020,Alaves,Villarreal,1,2,A
SP1,25-01-2020,Sevilla,Granada,2,0,H
SP1,26-01-2020,Ath Madrid,Leganes,0,0,D
SP1,26-01-2020,Celta,Eibar,0,0,D
SP1,26-01-2020,Getafe,Betis,1,0,H
SP1,26-01-2020,Sociedad,Mallorca,3,0,H
SP1,26-01-2020,Valladolid,Real Madrid,0,1,A
SP1,01-02-2020,Granada,Espanol,2,1,H
SP1,01-02-2020,Real Madrid,Ath Madrid,1,0,H
SP1,01-02-2020,Mallorca,Valladolid,0,1,A
SP1,01-02-2020,Valencia,Celta,1,0,H
SP1,02-02-2020,Leganes,Sociedad,2,1,H
SP1,02-02-2020,Eibar,Betis,1,1,D
SP1,02-02-2020,Ath Bilbao,Getafe,0,2,A
SP1,02-02-2020,Sevilla,Alaves,1,1,D
SP1,02-02-2020,Villarreal,Osasuna,3,1,H
SP1,02-02-2020,Barcelona,Levante,2,1,H
SP1,07-02-2020,Alaves,Eibar,2,1,H
SP1,08-02-2020,Levante,Leganes,2,0,H
SP1,08-02-2020,Getafe,Valencia,3,0,H
SP1,08-02-2020,Valladolid,Villarreal,1,1,D
SP1,08-02-2020,Ath Madrid,Granada,1,0,H
SP1,09-02-2020,Espanol,Mallorca,1,0,H
SP1,09-02-2020,Sociedad,Ath Bilbao,2,1,H
SP1,09-02-2020,Osasuna,Real Madrid,1,4,A
SP1,09-02-2020,Celta,Sevilla,2,1,H
SP1,09-02-2020,Betis,Barcelona,2,3,A
SP1,14-02-2020,Valencia,Ath Madrid,2,2,D
SP1,15-02-2020,Mallorca,Alaves,1,0,H
SP1,15-02-2020,Barcelona,Getafe,2,1,H
SP1,15-02-2020,Villarreal,Levante,2,1,H
SP1,15-02-2020,Granada,Valladolid,2,1,H
SP1,16-02-2020,Sevilla,Espanol,2,2,D
SP1,16-02-2020,Leganes,Betis,0,0,D
SP1,16-02-2020,Ath Bilbao,Osasuna,0,1,A
SP1,16-02-2020,Real Madrid,Celta,2,2,D
SP1,21-02-2020,Betis,Mallorca,3,3,D
SP1,22-02-2020,Celta,Leganes,1,0,H
SP1,22-02-2020,Barcelona,Eibar,5,0,H
SP1,22-02-2020,Sociedad,Valencia,3,0,H
SP1,22-02-2020,Levante,Real Madrid,1,0,H
SP1,23-02-2020,Osasuna,Granada,0,3,A
SP1,23-02-2020,Alaves,Ath Bilbao,2,1,H
SP1,23-02-2020,Valladolid,Espanol,2,1,H
SP1,23-02-2020,Getafe,Sevilla,0,3,A
SP1,23-02-2020,Ath Madrid,Villarreal,3,1,H
SP1,28-02-2020,Sociedad,Valladolid,1,0,H
SP1,29-02-2020,Eibar,Levante,3,0,H
SP1,29-02-2020,Valencia,Betis,2,1,H
SP1,29-02-2020,Leganes,Alaves,1,1,D
SP1,29-02-2020,Granada,Celta,0,0,D
SP1,01-03-2020,Sevilla,Osasuna,3,2,H
SP1,01-03-2020,Ath Bilbao,Villarreal,1,0,H
SP1,01-03-2020,Espanol,Ath Madrid,1,1,D
SP1,01-03-2020,Mallorca,Getafe,0,1,A
SP1,01-03-2020,Real Madrid,Barcelona,2,0,H
SP1,06-03-2020,Alaves,Valencia,1,1,D
SP1,07-03-2020,Eibar,Mallorca,1,2,A
SP1,07-03-2020,Ath Madrid,Sevilla,2,2,D
SP1,07-03-2020,Barcelona,Sociedad,1,0,H
SP1,07-03-2020,Getafe,Celta,0,0,D
SP1,08-03-2020,Osasuna,Espanol,1,0,H
SP1,08-03-2020,Valladolid,Ath Bilbao,1,4,A
SP1,08-03-2020,Levante,Granada,1,1,D
SP1,08-03-2020,Villarreal,Leganes,1,2,A
SP1,08-03-2020,Betis,Real Madrid,2,1,H
SP1,10-03-2020,Eibar,Sociedad,1,2,A
SP1,11-06-2020,Sevilla,Betis,2,0,H
SP1,12-06-2020,Granada,Getafe,2,1,H
SP1,12-06-2020,Valencia,Levante,1,1,D
SP1,13-06-2020,Espanol,Alaves,2,0,H
SP1,13-06-2020,Celta,Villarreal,0,1,A
SP1,13-06-2020,Leganes,Valladolid,1,2,A
SP1,13-06-2020,Mallorca,Barcelona,0,4,A
SP1,14-06-2020,Ath Bilbao,Ath Madrid,1,1,D
SP1,14-06-2020,Real Madrid,Eibar,3,1,H
SP1,14-06-2020,Sociedad,Osasuna,1,1,D
SP1,15-06-2020,Levante,Sevilla,1,1,D
SP1,15-06-2020,Betis,Granada,2,2,D
SP1,16-06-2020,Getafe,Espanol,0,0,D
SP1,16-06-2020,Villarreal,Mallorca,1,0,H
SP1,16-06-2020,Barcelona,Leganes,2,0,H
SP1,17-06-2020,Eibar,Ath Bilbao,2,2,D
SP1,17-06-2020,Valladolid,Celta,0,0,D
SP1,17-06-2020,Osasuna,Ath Madrid,0,5,A
SP1,18-06-2020,Alaves,Sociedad,2,0,H
SP1,18-06-2020,Real Madrid,Valencia,3,0,H
SP1,19-06-2020,Granada,Villarreal,0,1,A
SP1,19-06-2020,Mallorca,Leganes,1,1,D
SP1,19-06-2020,Sevilla,Barcelona,0,0,D
SP1,20-06-2020,Espanol,Levante,1,3,A
SP1,20-06-2020,Ath Bilbao,Betis,1,0,H
SP1,20-06-2020,Getafe,Eibar,1,1,D
SP1,20-06-2020,Ath Madrid,Valladolid,1,0,H
SP1,21-06-2020,Celta,Alaves,6,0,H
SP1,21-06-2020,Valencia,Osasuna,2,0,H
SP1,21-06-2020,Sociedad,Real Madrid,1,2,A
SP1,22-06-2020,Villarreal,Sevilla,2,2,D
SP1,22-06-2020,Leganes,Granada,0,0,D
SP1,23-06-2020,Levante,Ath Madrid,0,1,A
SP1,23-06-2020,Valladolid,Getafe,1,1,D
SP1,23-06-2020,Barcelona,Ath Bilbao,1,0,H
SP1,24-06-2020,Alaves,Osasuna,0,1,A
SP1,24-06-2020,Sociedad,Celta,0,1,A
SP1,24-06-2020,Real Madrid,Mallorca,2,0,H
SP1,25-06-2020,Eibar,Valencia,1,0,H
SP1,25-06-2020,Betis,Espanol,1,0,H
SP1,26-06-2020,Sevilla,Valladolid,1,1,D
SP1,27-06-2020,Ath Bilbao,Mallorca,3,1,H
SP1,27-06-2020,Celta,Barcelona,2,2,D
SP1,27-06-2020,Osasuna,Leganes,2,1,H
SP1,27-06-2020,Ath Madrid,Alaves,2,1,H
SP1,28-06-2020,Levante,Betis,4,2,H
SP1,28-06-2020,Villarreal,Valencia,2,0,H
SP1,28-06-2020,Granada,Eibar,1,2,A
SP1,28-06-2020,Espanol,Real Madrid,0,1,A
SP1,29-06-2020,Getafe,Sociedad,2,1,H
SP1,30-06-2020,Mallorca,Celta,5,1,H
SP1,30-06-2020,Leganes,Sevilla,0,3,A
SP1,30-06-2020,Barcelona,Ath Madrid,2,2,D
SP1,01-07-2020,Alaves,Granada,0,2,A
SP1,01-07-2020,Valencia,Ath Bilbao,0,2,A
SP1,01-07-2020,Betis,Villarreal,0,2,A
SP1,01-07-2020,Valladolid,Levante,0,0,D
SP1,02-07-2020,Eibar,Osasuna,0,2,A
SP1,02-07-2020,Sociedad,Espanol,2,1,H
